2022-07-05 at 15:26:23 {'batch': 4, 'epochs': 3, 'save': 'dialogpt-finetune', 'lr': 1e-05, 'clip': 2.0, 'seed': 0, 'context': 3, 'max_len': 128, 'prepare': False, 'grad_accumulate': 8, 'tensorboard': 'runs/', 'early_stop': 10, 'eval': True}
2022-07-05 at 15:26:23 Working on device: cuda
2022-07-05 at 15:26:23 Loading Tokenizer ...
2022-07-05 at 15:26:39 Pre-Trained Model loaded, 354823168 parameters
2022-07-05 at 15:26:39 Preparing Dataset ...
2022-07-05 at 15:26:39 Creating TensorDataset and DataLoader ...
2022-07-05 at 15:27:58 Preparing Dataset ...
2022-07-05 at 15:27:58 Creating TensorDataset and DataLoader ...
2022-07-05 at 15:28:04 Training the model, num_training_steps: 57039
2022-07-05 at 15:28:09 --------------- Epoch: 0 ------------
2022-07-05 at 16:58:49 Epoch: 1, Batch: 500, Loss: 2.3550000274181366
2022-07-05 at 16:59:15 Epoch: 1, Batch: 600, Loss: 2.3121855127811433
2022-07-05 at 16:59:41 Epoch: 1, Batch: 700, Loss: 2.418101245164871
2022-07-05 at 17:00:07 Epoch: 1, Batch: 800, Loss: 2.3946303594112397
2022-07-05 at 17:00:34 Epoch: 1, Batch: 900, Loss: 2.426897085905075
2022-07-05 at 17:01:00 Epoch: 1, Batch: 1000, Loss: 2.364027749300003
2022-07-05 at 17:01:26 Epoch: 1, Batch: 1100, Loss: 2.3121033239364626
2022-07-05 at 17:01:52 Epoch: 1, Batch: 1200, Loss: 2.2660155475139616
2022-07-05 at 17:02:18 Epoch: 1, Batch: 1300, Loss: 2.324555580615997
2022-07-05 at 17:02:44 Epoch: 1, Batch: 1400, Loss: 2.351384816169739
2022-07-05 at 17:03:10 Epoch: 1, Batch: 1500, Loss: 2.4009796667098997
2022-07-05 at 17:03:36 Epoch: 1, Batch: 1600, Loss: 2.336137031316757
2022-07-05 at 17:04:02 Epoch: 1, Batch: 1700, Loss: 2.356147748231888
2022-07-05 at 17:04:28 Epoch: 1, Batch: 1800, Loss: 2.3101176345348358
2022-07-05 at 17:04:55 Epoch: 1, Batch: 1900, Loss: 2.336734087467194
2022-07-05 at 17:05:21 Epoch: 1, Batch: 2000, Loss: 2.3844684529304505
2022-07-05 at 17:05:47 Epoch: 1, Batch: 2100, Loss: 2.338070821762085
2022-07-05 at 17:06:13 Epoch: 1, Batch: 2200, Loss: 2.427557338476181
2022-07-05 at 17:06:39 Epoch: 1, Batch: 2300, Loss: 2.369816210269928
2022-07-05 at 17:07:05 Epoch: 1, Batch: 2400, Loss: 2.3232657504081726
2022-07-05 at 17:07:31 Epoch: 1, Batch: 2500, Loss: 2.311355080604553
2022-07-05 at 17:07:57 Epoch: 1, Batch: 2600, Loss: 2.3843758487701416
2022-07-05 at 17:08:24 Epoch: 1, Batch: 2700, Loss: 2.367570357322693
2022-07-05 at 17:08:50 Epoch: 1, Batch: 2800, Loss: 2.3469581639766695
2022-07-05 at 17:09:16 Epoch: 1, Batch: 2900, Loss: 2.379417107105255
2022-07-05 at 17:09:42 Epoch: 1, Batch: 3000, Loss: 2.3134389197826386
2022-07-05 at 17:10:08 Epoch: 1, Batch: 3100, Loss: 2.3822673106193544
2022-07-05 at 17:10:34 Epoch: 1, Batch: 3200, Loss: 2.364329127073288
2022-07-05 at 17:11:00 Epoch: 1, Batch: 3300, Loss: 2.3453173339366913
2022-07-05 at 17:11:26 Epoch: 1, Batch: 3400, Loss: 2.3719604170322417
2022-07-05 at 17:11:53 Epoch: 1, Batch: 3500, Loss: 2.3762143981456756
2022-07-05 at 17:12:19 Epoch: 1, Batch: 3600, Loss: 2.2959157252311706
2022-07-05 at 17:12:45 Epoch: 1, Batch: 3700, Loss: 2.3453962135314943
2022-07-05 at 17:13:11 Epoch: 1, Batch: 3800, Loss: 2.3178747296333313
2022-07-05 at 17:13:37 Epoch: 1, Batch: 3900, Loss: 2.430812647342682
2022-07-05 at 17:14:03 Epoch: 1, Batch: 4000, Loss: 2.313220405578613
2022-07-05 at 17:14:29 Epoch: 1, Batch: 4100, Loss: 2.300111366510391
2022-07-05 at 17:14:55 Epoch: 1, Batch: 4200, Loss: 2.3466785454750063
2022-07-05 at 17:15:21 Epoch: 1, Batch: 4300, Loss: 2.330031096935272
2022-07-05 at 17:15:48 Epoch: 1, Batch: 4400, Loss: 2.293918355703354
2022-07-05 at 17:16:14 Epoch: 1, Batch: 4500, Loss: 2.33997585773468
2022-07-05 at 17:16:40 Epoch: 1, Batch: 4600, Loss: 2.3500405502319337
2022-07-05 at 17:17:06 Epoch: 1, Batch: 4700, Loss: 2.357340267896652
2022-07-05 at 17:17:32 Epoch: 1, Batch: 4800, Loss: 2.2185277843475344
2022-07-05 at 17:17:58 Epoch: 1, Batch: 4900, Loss: 2.3329146707057955
2022-07-05 at 17:18:24 Epoch: 1, Batch: 5000, Loss: 2.305219427347183
2022-07-05 at 17:20:19 
Epoch: 1, Batch: 1684, Testing Loss: 2.3860028772750312
2022-07-05 at 17:20:46 Epoch: 1, Batch: 5100, Loss: 2.363588333129883
2022-07-05 at 17:21:12 Epoch: 1, Batch: 5200, Loss: 2.3364009153842926
2022-07-05 at 17:21:38 Epoch: 1, Batch: 5300, Loss: 2.3461602103710173
2022-07-05 at 17:22:04 Epoch: 1, Batch: 5400, Loss: 2.3858328711986543
2022-07-05 at 17:22:30 Epoch: 1, Batch: 5500, Loss: 2.3231744635105134
2022-07-05 at 17:22:56 Epoch: 1, Batch: 5600, Loss: 2.305693475008011
2022-07-05 at 17:23:22 Epoch: 1, Batch: 5700, Loss: 2.2653294348716737
2022-07-05 at 17:23:48 Epoch: 1, Batch: 5800, Loss: 2.2754023492336275
2022-07-05 at 17:24:15 Epoch: 1, Batch: 5900, Loss: 2.309784771203995
2022-07-05 at 17:24:41 Epoch: 1, Batch: 6000, Loss: 2.3235265970230103
2022-07-05 at 17:25:07 Epoch: 1, Batch: 6100, Loss: 2.299223608970642
2022-07-05 at 17:25:33 Epoch: 1, Batch: 6200, Loss: 2.30456782579422
2022-07-05 at 17:25:59 Epoch: 1, Batch: 6300, Loss: 2.3004120743274687
2022-07-05 at 17:26:25 Epoch: 1, Batch: 6400, Loss: 2.293214374780655
2022-07-05 at 17:26:51 Epoch: 1, Batch: 6500, Loss: 2.293118439912796
2022-07-05 at 17:27:17 Epoch: 1, Batch: 6600, Loss: 2.316327872276306
2022-07-05 at 17:27:43 Epoch: 1, Batch: 6700, Loss: 2.3355985820293426
2022-07-05 at 17:28:10 Epoch: 1, Batch: 6800, Loss: 2.3275261414051056
2022-07-05 at 17:28:36 Epoch: 1, Batch: 6900, Loss: 2.3496930027008056
2022-07-05 at 17:29:02 Epoch: 1, Batch: 7000, Loss: 2.334779306650162
2022-07-05 at 17:29:28 Epoch: 1, Batch: 7100, Loss: 2.3367117476463317
2022-07-05 at 17:29:54 Epoch: 1, Batch: 7200, Loss: 2.2100757908821107
2022-07-05 at 17:30:20 Epoch: 1, Batch: 7300, Loss: 2.243914167881012
2022-07-05 at 17:30:46 Epoch: 1, Batch: 7400, Loss: 2.35020654797554
2022-07-05 at 17:31:12 Epoch: 1, Batch: 7500, Loss: 2.296945778131485
2022-07-05 at 17:31:39 Epoch: 1, Batch: 7600, Loss: 2.252918096780777
2022-07-05 at 17:32:05 Epoch: 1, Batch: 7700, Loss: 2.299424842596054
2022-07-05 at 17:32:31 Epoch: 1, Batch: 7800, Loss: 2.2824568819999693
2022-07-05 at 17:32:57 Epoch: 1, Batch: 7900, Loss: 2.285917810201645
2022-07-05 at 17:33:23 Epoch: 1, Batch: 8000, Loss: 2.247613631486893
2022-07-05 at 17:33:49 Epoch: 1, Batch: 8100, Loss: 2.265626844167709
2022-07-05 at 17:34:15 Epoch: 1, Batch: 8200, Loss: 2.2540871441364287
